arrow::tensor::IntervalDayTimeTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [IntervalDayTimeType]
arrow::tensor::IntervalMonthDayNanoTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [IntervalMonthDayNanoType]
arrow::tensor::IntervalYearMonthTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [IntervalYearMonthType]
arrow::tensor::Tensor	struct	arrow	api/arrow.tensor.md	0	15	Tensor of primitive types
arrow::tensor::Time32MillisecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [Time32MillisecondType]
arrow::tensor::Time32SecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [Time32SecondType]
arrow::tensor::Time64MicrosecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [Time64MicrosecondType]
arrow::tensor::Time64NanosecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [Time64NanosecondType]
arrow::tensor::TimestampMicrosecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [TimestampMicrosecondType]
arrow::tensor::TimestampMillisecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [TimestampMillisecondType]
arrow::tensor::TimestampNanosecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [TimestampNanosecondType]
arrow::tensor::TimestampSecondTensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [TimestampSecondType]
arrow::tensor::UInt16Tensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [UInt16Type]
arrow::tensor::UInt32Tensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [UInt32Type]
arrow::tensor::UInt64Tensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [UInt64Type]
arrow::tensor::UInt8Tensor	type_alias	arrow	api/arrow.tensor.md	0	0	[Tensor] of type [UInt8Type]
arrow::util::bench_util::create_array_for_type	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random array for the given [`DataType`], `size`, and `null_density`.
arrow::util::bench_util::create_binary_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates an random (but fixed-seeded) binary array of a given size and null density
arrow::util::bench_util::create_binary_array_with_len_range_and_prefix_and_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random [`GenericBinaryArray`] of a given `size` and `null_density` filling it with random bytes with lengths in the specified range, all starting with the provided `prefix`, generated using the provided `seed`.
arrow::util::bench_util::create_binary_array_with_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random [`GenericBinaryArray`] of a given `size` and `null_density` filling it with random bytes, generated using the provided `seed`s.
arrow::util::bench_util::create_boolean_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) array of a given size and null density
arrow::util::bench_util::create_boolean_array_with_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random array of a given size and null density based on the provided seed
arrow::util::bench_util::create_dict_from_values	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) dictionary array of a given size and null density with the provided values array
arrow::util::bench_util::create_f16_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) f16 array of a given size and nan-value density
arrow::util::bench_util::create_f32_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) f32 array of a given size and nan-value density
arrow::util::bench_util::create_f64_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) f64 array of a given size and nan-value density
arrow::util::bench_util::create_f64_array_with_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random f64 array of a given size and nan-value density based on a given seed
arrow::util::bench_util::create_fsb_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates an random (but fixed-seeded) array of a given size and null density
arrow::util::bench_util::create_longer_string_array_with_same_prefix	function	arrow	api/arrow.util.bench_util.md	0	0	Creates longer string array with same prefix, the prefix should be larger than 4 bytes, and the string length should be larger than 12 bytes so that we can compare the performance with StringViewArray, because StringViewArray has 4 bytes i…
arrow::util::bench_util::create_longer_string_view_array_with_same_prefix	function	arrow	api/arrow.util.bench_util.md	0	0	Creates longer string view array with same prefix, the prefix should be larger than 4 bytes, and the string length should be larger than 12 bytes so that we can compare the StringArray performance with StringViewArray, because StringViewAr…
arrow::util::bench_util::create_month_day_nano_array_with_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a [`PrimitiveArray`] of a given `size` and `null_density` filling it with random [`IntervalMonthDayNano`] generated using the provided `seed`.
arrow::util::bench_util::create_primitive_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates an random (but fixed-seeded) array of a given size and null density
arrow::util::bench_util::create_primitive_array_range	function	arrow	api/arrow.util.bench_util.md	0	0	Creates an random (but fixed-seeded) array of a given size and null density, all the values located in the given range
arrow::util::bench_util::create_primitive_array_with_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a [`PrimitiveArray`] of a given `size` and `null_density` filling it with random numbers generated using the provided `seed`.
arrow::util::bench_util::create_primitive_fixed_size_list_array	function	arrow	api/arrow.util.bench_util.md	0	0	Create a FixedSizeList array of primitive values
arrow::util::bench_util::create_primitive_list_array	function	arrow	api/arrow.util.bench_util.md	0	0	Create a List/LargeList Array of primitive values using a fixed seed
arrow::util::bench_util::create_primitive_list_array_with_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Create a List/LargeList Array  of primitive values
arrow::util::bench_util::create_primitive_list_view_array	function	arrow	api/arrow.util.bench_util.md	0	0	Create a ListViewArray of primitive values using a fixed seed
arrow::util::bench_util::create_primitive_run_array	function	arrow	api/arrow.util.bench_util.md	0	0	Create primitive run array for given logical and physical array lengths
arrow::util::bench_util::create_sparse_dict_from_values	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) dictionary array of a given size and null density with the provided values array and key range
arrow::util::bench_util::create_string_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) string array of a given size and null density.
arrow::util::bench_util::create_string_array_for_runs	function	arrow	api/arrow.util.bench_util.md	0	0	Create string array to be used by run array builder. The string array will result in run array with physical length of `physical_array_len` and logical length of `logical_array_len`
arrow::util::bench_util::create_string_array_with_len	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) array of a given size, null density and length
arrow::util::bench_util::create_string_array_with_len_range_and_prefix_and_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random [`GenericStringArray`] of a given `size` and `null_density` filling it with random strings with lengths in the specified range, all starting with the provided `prefix`, generated using the provided `seed`.
arrow::util::bench_util::create_string_array_with_max_len	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) array of rand size with a given max size, null density and length
arrow::util::bench_util::create_string_dict_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates an random (but fixed-seeded) array of a given size and null density consisting of random 4 character alphanumeric strings
arrow::util::bench_util::create_string_map_array	function	arrow	api/arrow.util.bench_util.md	0	0	Create a Map array with string keys and primitive values
arrow::util::bench_util::create_string_view_array	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) string view array of a given size and null density.
arrow::util::bench_util::create_string_view_array_with_fixed_len	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) array of a given size, null density and length
arrow::util::bench_util::create_string_view_array_with_len	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) array of a given size, null density and length
arrow::util::bench_util::create_string_view_array_with_len_range_and_seed	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a string view array of a given range, null density and length
arrow::util::bench_util::create_string_view_array_with_max_len	function	arrow	api/arrow.util.bench_util.md	0	0	Creates a random (but fixed-seeded) array of rand size with a given max size, null density and length
arrow::util::data_gen::RandomTemporalValue	trait	arrow	api/arrow.util.data_gen.md	0	3	Useful for testing. The range of values are not likely to be representative of the actual bounds.
arrow::util::data_gen::create_random_array	function	arrow	api/arrow.util.data_gen.md	0	0	Create a random [ArrayRef] from a [DataType] with a length, null density and true density (for [BooleanArray]).
arrow::util::data_gen::create_random_batch	function	arrow	api/arrow.util.data_gen.md	0	0	Create a random [RecordBatch] from a schema
arrow::util::string_writer::StringWriter	struct	arrow	api/arrow.util.string_writer.md	0	6	A writer that allows writing to a `String` like an `std::io::Write` object.
arrow::util::test_util::BadIterator	struct	arrow	api/arrow.util.test_util.md	0	5	An iterator that is untruthful about its actual length
arrow::util::test_util::arrow_test_data	function	arrow	api/arrow.util.test_util.md	0	0	Returns the arrow test data directory, which is by default stored in a git submodule rooted at `arrow/testing/data`.
arrow::util::test_util::get_temp_file	function	arrow	api/arrow.util.test_util.md	0	0	Returns file handle for a temp file in 'target' directory with a provided content
arrow::util::test_util::parquet_test_data	function	arrow	api/arrow.util.test_util.md	0	0	Returns the parquest test data directory, which is by default stored in a git submodule rooted at `arrow/parquest-testing/data`.
arrow::util::test_util::random_bytes	function	arrow	api/arrow.util.test_util.md	0	0	Returns a vector of size `n`, filled with randomly generated bytes.
arrow::util::test_util::seedable_rng	function	arrow	api/arrow.util.test_util.md	0	0	Returns fixed seedable RNG
arrow_arith::aggregate::bit_and	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the bitwise and of all non-null input values.
arrow_arith::aggregate::bit_or	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the bitwise or of all non-null input values.
arrow_arith::aggregate::bit_xor	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the bitwise xor of all non-null input values.
arrow_arith::aggregate::bool_and	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns true if all non-null input values are true, otherwise false.
arrow_arith::aggregate::bool_or	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns true if any non-null input value is true, otherwise false.
arrow_arith::aggregate::max	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the maximum value in the array, according to the natural order. For floating point arrays any NaN values are considered to be greater than any other non-null value
arrow_arith::aggregate::max_array	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the max of values in the array of `ArrowNumericType` type, or dictionary array with value of `ArrowNumericType` type.
arrow_arith::aggregate::max_binary	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the maximum value in the binary array, according to the natural order.
arrow_arith::aggregate::max_binary_view	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the maximum value in the binary view array, according to the natural order.
arrow_arith::aggregate::max_boolean	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the maximum value in the boolean array
arrow_arith::aggregate::max_fixed_size_binary	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the maximum value in the fixed size binary array, according to the natural order.
arrow_arith::aggregate::max_string	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the maximum value in the string array, according to the natural order.
arrow_arith::aggregate::max_string_view	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the maximum value in the string view array, according to the natural order.
arrow_arith::aggregate::min	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the minimum value in the array, according to the natural order. For floating point arrays any NaN values are considered to be greater than any other non-null value
arrow_arith::aggregate::min_array	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the min of values in the array of `ArrowNumericType` type, or dictionary array with value of `ArrowNumericType` type.
arrow_arith::aggregate::min_binary	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the minimum value in the binary array, according to the natural order.
arrow_arith::aggregate::min_binary_view	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the minimum value in the binary view array, according to the natural order.
arrow_arith::aggregate::min_boolean	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the minimum value in the boolean array.
arrow_arith::aggregate::min_fixed_size_binary	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the minimum value in the fixed size binary array, according to the natural order.
arrow_arith::aggregate::min_string	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the minimum value in the string array, according to the natural order.
arrow_arith::aggregate::min_string_view	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the minimum value in the string view array, according to the natural order.
arrow_arith::aggregate::product	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the product of values in the primitive array.
arrow_arith::aggregate::product_checked	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the product of values in the primitive array.
arrow_arith::aggregate::sum	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the sum of values in the primitive array.
arrow_arith::aggregate::sum_array	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the sum of values in the array.
arrow_arith::aggregate::sum_array_checked	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the sum of values in the array.
arrow_arith::aggregate::sum_checked	function	arrow-arith	api/arrow_arith.aggregate.md	2	0	Returns the sum of values in the primitive array.
arrow_arith::arity::binary	function	arrow-arith	api/arrow_arith.arity.md	2	0	Allies a binary infallable function to two [`PrimitiveArray`]s, producing a new [`PrimitiveArray`]
arrow_arith::arity::binary_mut	function	arrow-arith	api/arrow_arith.arity.md	2	0	Applies a binary and infallible function to values in two arrays, replacing the values in the first array in place.
arrow_arith::arity::try_binary	function	arrow-arith	api/arrow_arith.arity.md	2	0	Applies the provided fallible binary operation across `a` and `b`.
arrow_arith::arity::try_binary_mut	function	arrow-arith	api/arrow_arith.arity.md	2	0	Applies the provided fallible binary operation across `a` and `b` by mutating the mutable [`PrimitiveArray`] `a` with the results.
arrow_arith::arity::try_unary	function	arrow-arith	api/arrow_arith.arity.md	2	0	See [`PrimitiveArray::try_unary`]
arrow_arith::arity::try_unary_mut	function	arrow-arith	api/arrow_arith.arity.md	2	0	See [`PrimitiveArray::try_unary_mut`]
arrow_arith::arity::unary	function	arrow-arith	api/arrow_arith.arity.md	2	0	See [`PrimitiveArray::unary`]
arrow_arith::arity::unary_mut	function	arrow-arith	api/arrow_arith.arity.md	2	0	See [`PrimitiveArray::unary_mut`]
arrow_arith::bitwise::bitwise_and	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform `left & right` operation on two arrays. If either left or right value is null then the result is also null.
arrow_arith::bitwise::bitwise_and_not	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform `left & !right` operation on two arrays. If either left or right value is null then the result is also null.
arrow_arith::bitwise::bitwise_and_scalar	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform bitwise `and` every value in an array with the scalar. If any value in the array is null then the result is also null.
arrow_arith::bitwise::bitwise_not	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform `!array` operation on array. If array value is null then the result is also null.
arrow_arith::bitwise::bitwise_or	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform `left | right` operation on two arrays. If either left or right value is null then the result is also null.
arrow_arith::bitwise::bitwise_or_scalar	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform bitwise `or` every value in an array with the scalar. If any value in the array is null then the result is also null.
arrow_arith::bitwise::bitwise_shift_left	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform bitwise `left << right` operation on two arrays. If either left or right value is null then the result is also null.
arrow_arith::bitwise::bitwise_shift_left_scalar	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform bitwise `left << right` every value in an array with the scalar. If any value in the array is null then the result is also null.
arrow_arith::bitwise::bitwise_shift_right	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform bitwise `left >> right` operation on two arrays. If either left or right value is null then the result is also null.
arrow_arith::bitwise::bitwise_shift_right_scalar	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform bitwise `left >> right` every value in an array with the scalar. If any value in the array is null then the result is also null.
arrow_arith::bitwise::bitwise_xor	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform `left ^ right` operation on two arrays. If either left or right value is null then the result is also null.
arrow_arith::bitwise::bitwise_xor_scalar	function	arrow-arith	api/arrow_arith.bitwise.md	1	0	Perform bitwise `xor` every value in an array with the scalar. If any value in the array is null then the result is also null.
arrow_arith::boolean::and	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Performs `AND` operation on two arrays. If either left or right value is null then the result is also null. # Error This function errors when the arrays have different lengths. # Example ```rust # use arrow_array::BooleanArray; # use arrow…
arrow_arith::boolean::and_kleene	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Logical 'and' boolean values with Kleene logic
arrow_arith::boolean::and_not	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Performs `AND_NOT` operation on two arrays. If either left or right value is null then the result is also null. # Error This function errors when the arrays have different lengths. # Example ```rust # use arrow_array::BooleanArray; # use a…
arrow_arith::boolean::is_not_null	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Returns a non-null [BooleanArray] with whether each value of the array is not null. # Error This function never errors. # Example ```rust # use arrow_array::BooleanArray; # use arrow_arith::boolean::is_not_null; let a = BooleanArray::from(…
arrow_arith::boolean::is_null	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Returns a non-null [BooleanArray] with whether each value of the array is null. # Error This function never errors. # Example ```rust # use arrow_array::BooleanArray; # use arrow_arith::boolean::is_null; let a = BooleanArray::from(vec![Som…
arrow_arith::boolean::not	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Performs unary `NOT` operation on an arrays. If value is null then the result is also null. # Error This function never errors. It returns an error for consistency. # Example ```rust # use arrow_array::BooleanArray; # use arrow_arith::bool…
arrow_arith::boolean::or	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Performs `OR` operation on two arrays. If either left or right value is null then the result is also null. # Error This function errors when the arrays have different lengths. # Example ```rust # use arrow_array::BooleanArray; # use arrow_…
arrow_arith::boolean::or_kleene	function	arrow-arith	api/arrow_arith.boolean.md	2	0	Logical 'or' boolean values with Kleene logic
arrow_arith::numeric::add	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs + rhs`, returning an error on overflow
arrow_arith::numeric::add_wrapping	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs + rhs`, wrapping on overflow for [`DataType::is_integer`]
arrow_arith::numeric::div	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs / rhs`
arrow_arith::numeric::mul	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs * rhs`, returning an error on overflow
arrow_arith::numeric::mul_wrapping	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs * rhs`, wrapping on overflow for [`DataType::is_integer`]
arrow_arith::numeric::neg	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Negates each element of  `array`, returning an error on overflow
arrow_arith::numeric::neg_wrapping	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Negates each element of  `array`, wrapping on overflow for [`DataType::is_integer`]
arrow_arith::numeric::rem	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs % rhs`
arrow_arith::numeric::sub	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs - rhs`, returning an error on overflow
arrow_arith::numeric::sub_wrapping	function	arrow-arith	api/arrow_arith.numeric.md	1	0	Perform `lhs - rhs`, wrapping on overflow for [`DataType::is_integer`]
arrow_arith::temporal::DatePart	enum	arrow-arith	api/arrow_arith.temporal.md	2	5	Valid parts to extract from date/time/timestamp arrays.
arrow_arith::temporal::date_part	function	arrow-arith	api/arrow_arith.temporal.md	2	0	Given an array, return a new array with the extracted [`DatePart`] as signed 32-bit integer values.
arrow_array::arithmetic::ArrowNativeTypeOp	trait	arrow-array	api/arrow_array.arithmetic.md	3	22	Trait for [`ArrowNativeType`] that adds checked and unchecked arithmetic operations, and totally ordered comparison operations
arrow_array::array::Array	trait	arrow-array	api/arrow_array.array.md	2	19	An array in the [Arrow Columnar Format](https://arrow.apache.org/docs/format/Columnar.html)
arrow_array::array::ArrayAccessor	trait	arrow-array	api/arrow_array.array.md	2	2	A generic trait for accessing the values of an [`Array`]
arrow_array::array::ArrayRef	type_alias	arrow-array	api/arrow_array.array.md	2	35	A reference-counted reference to a generic `Array`
arrow_array::array::BinaryArrayType	trait	arrow-array	api/arrow_array.array.md	2	1	A trait for Arrow Binary Arrays, currently four types are supported: - `BinaryArray` - `LargeBinaryArray` - `BinaryViewArray` - `FixedSizeBinaryArray`
arrow_array::array::ListLikeArray	trait	arrow-array	api/arrow_array.array.md	2	2	A trait for Arrow list-like arrays, abstracting over [`GenericListArray`], [`GenericListViewArray`], and [`FixedSizeListArray`].
arrow_array::array::StringArrayType	trait	arrow-array	api/arrow_array.array.md	5	2	A trait for Arrow String Arrays, currently three types are supported: - `StringArray` - `LargeStringArray` - `StringViewArray`
arrow_array::array::binary_array::BinaryArray	type_alias	arrow-array	api/arrow_array.array.binary_array.md	0	0	A [`GenericBinaryArray`] of `[u8]` using `i32` offsets
arrow_array::array::binary_array::GenericBinaryArray	type_alias	arrow-array	api/arrow_array.array.binary_array.md	0	2	A [`GenericByteArray`] for storing `[u8]`
arrow_array::array::binary_array::LargeBinaryArray	type_alias	arrow-array	api/arrow_array.array.binary_array.md	0	0	A [`GenericBinaryArray`] of `[u8]` using `i64` offsets
arrow_array::array::boolean_array::BooleanArray	struct	arrow-array	api/arrow_array.array.boolean_array.md	0	53	An array of [boolean values](https://arrow.apache.org/docs/format/Columnar.html#fixed-size-primitive-layout)
arrow_array::array::byte_array::GenericByteArray	struct	arrow-array	api/arrow_array.array.byte_array.md	0	46	An array of [variable length byte arrays](https://arrow.apache.org/docs/format/Columnar.html#variable-size-binary-layout)
arrow_array::array::byte_view_array::BinaryViewArray	type_alias	arrow-array	api/arrow_array.array.byte_view_array.md	0	0	A [`GenericByteViewArray`] of `[u8]`
arrow_array::array::byte_view_array::GenericByteViewArray	struct	arrow-array	api/arrow_array.array.byte_view_array.md	0	48	[Variable-size Binary View Layout]: An array of variable length bytes views.
arrow_array::array::byte_view_array::StringViewArray	type_alias	arrow-array	api/arrow_array.array.byte_view_array.md	0	0	A [`GenericByteViewArray`] that stores utf8 data
arrow_array::array::dictionary_array::AnyDictionaryArray	trait	arrow-array	api/arrow_array.array.dictionary_array.md	0	4	A [`DictionaryArray`] with the key type erased
arrow_array::array::dictionary_array::DictionaryArray	struct	arrow-array	api/arrow_array.array.dictionary_array.md	0	46	An array of [dictionary encoded values](https://arrow.apache.org/docs/format/Columnar.html#dictionary-encoded-layout)
arrow_array::array::dictionary_array::Int16DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `i16`
arrow_array::array::dictionary_array::Int32DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `i32`
arrow_array::array::dictionary_array::Int64DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `i64`
arrow_array::array::dictionary_array::Int8DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `i8`
arrow_array::array::dictionary_array::TypedDictionaryArray	struct	arrow-array	api/arrow_array.array.dictionary_array.md	0	22	A [`DictionaryArray`] typed on its child values array
arrow_array::array::dictionary_array::UInt16DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `u16`
arrow_array::array::dictionary_array::UInt32DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `u32`
arrow_array::array::dictionary_array::UInt64DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `u64`
arrow_array::array::dictionary_array::UInt8DictionaryArray	type_alias	arrow-array	api/arrow_array.array.dictionary_array.md	0	0	A [`DictionaryArray`] indexed by `u8`
arrow_array::array::fixed_size_binary_array::FixedSizeBinaryArray	struct	arrow-array	api/arrow_array.array.fixed_size_binary_array.md	0	42	An array of [fixed-size binary values](https://arrow.apache.org/docs/format/Columnar.html#fixed-size-primitive-layout)
arrow_array::array::fixed_size_list_array::FixedSizeListArray	struct	arrow-array	api/arrow_array.array.fixed_size_list_array.md	0	36	An array of [fixed length lists], similar to JSON arrays (e.g. `["A", "B"]`).
arrow_array::array::list_array::GenericListArray	struct	arrow-array	api/arrow_array.array.list_array.md	0	37	An array of [variable length lists], similar to JSON arrays (e.g. `["A", "B", "C"]`). This struct specifically represents the [list layout]. Refer to [`GenericListViewArray`] for the [list-view layout].
arrow_array::array::list_array::LargeListArray	type_alias	arrow-array	api/arrow_array.array.list_array.md	0	0	A [`GenericListArray`] of variable size lists, storing offsets as `i64`.
arrow_array::array::list_array::ListArray	type_alias	arrow-array	api/arrow_array.array.list_array.md	0	1	A [`GenericListArray`] of variable size lists, storing offsets as `i32`.
arrow_array::array::list_array::OffsetSizeTrait	trait	arrow-array	api/arrow_array.array.list_array.md	0	0	A type that can be used within a variable-size array to encode offset information
arrow_array::array::list_view_array::GenericListViewArray	struct	arrow-array	api/arrow_array.array.list_view_array.md	0	40	An array of [variable length lists], specifically in the [list-view layout].
arrow_array::array::list_view_array::LargeListViewArray	type_alias	arrow-array	api/arrow_array.array.list_view_array.md	0	0	A [`GenericListViewArray`] of variable size lists, storing offsets as `i64`.
