arrow_json::writer::encoder::Encoder	buoyant_kernel::engine::arrow_utils::NullValueMapEncoder	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::crc::DeletedRecordCountsHistogram	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::crc::delta::CrcDelta	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::crc::file_size_histogram::FileSizeHistogram	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::crc::file_stats::FileStats	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::crc::file_stats::FileStatsDelta	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::crc::state::DomainMetadataState	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::crc::state::FileStatsState	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::crc::state::SetTransactionState	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::engine::arrow_expression::evaluate_expression::ViewCast	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::engine::ensure_data_types::ValidationMode	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::BinaryExpression	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::BinaryExpressionOp	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::BinaryPredicate	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::BinaryPredicateOp	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::Expression	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::JunctionPredicate	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::JunctionPredicateOp	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::MapToStructExpression	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::OpaqueExpression	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::OpaquePredicate	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::ParseJsonExpression	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::Predicate	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::UnaryExpression	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::UnaryExpressionOp	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::UnaryPredicate	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::UnaryPredicateOp	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::VariadicExpression	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::VariadicExpressionOp	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::column_names::ColumnName	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::scalars::ArrayData	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::scalars::DecimalData	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::scalars::MapData	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::scalars::Scalar	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::expressions::scalars::StructData	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::history_manager::CommitAt	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::history_manager::HistoryCommitType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::history_manager::error::NearestTimestamp	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::history_manager::search::Bound	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::last_checkpoint_hint::HintAction	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::last_checkpoint_hint::LastCheckpointHint	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::last_checkpoint_hint::LastCheckpointV2	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::log_path::LogPath	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::log_replay::FileActionKey	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::log_segment::CheckpointReadInfo	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::log_segment::LogSegment	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::log_segment_files::LogSegmentFiles	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::CommitFailureReason	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::CrcReadSuccess	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::DomainMetadataLoadSuccess	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::JsonReadCompleted	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::LogSegmentLoadFailure	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::LogSegmentLoadSuccess	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::MetricEvent	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::MetricId	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::ParquetReadCompleted	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::ProtocolMetadataLoadFailure	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::ProtocolMetadataLoadSuccess	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::ScanMetadataCompleted	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::ScanType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::SetTransactionLoadSuccess	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::SnapshotBuildFailure	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::SnapshotBuildSuccess	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::SnapshotLoadMetricContext	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::StorageCopyCompleted	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::StorageListCompleted	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::StorageReadCompleted	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::TableType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::TransactionCommitFailure	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::metrics::events::TransactionCommitSuccess	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::path::LogPathFileType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::path::LogRoot	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::path::ParsedLogPath	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::scan::PartitionValuesOptions	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::scan::PhysicalPredicate	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::scan::StatsOptions	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::scan::StructStats	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::scan::log_replay::InternalScanState	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::scan::log_replay::ScanPartitionValuesOptions	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::scan::log_replay::ScanStatsOptions	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::scan::state::DvInfo	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::scan::state::ScanFile	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::scan::state::Stats	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::scan::state_info::StateInfo	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::schema::ArrayType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::ColumnNamesAndTypes	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::DataType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::DecimalType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::ExistingColumnMappingAnnotations	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::schema::MapType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::MetadataColumnSpec	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::MetadataValue	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::PrimitiveType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::StructField	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::StructFieldRefIter	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::StructType	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::schema::compare::Nullable	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::snapshot::CheckpointWriteResult	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::snapshot::ChecksumWriteResult	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::snapshot::builder::IncrementalReplay	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::struct_patch::ExpressionFieldPatch	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::struct_patch::ExpressionStructPatch	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_changes::scan_file::CdfScanFile	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::table_changes::scan_file::CdfScanFileType	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::table_configuration::ExpectedStatsSchemas	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_configuration::InCommitTimestampEnablement	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::table_configuration::TableConfiguration	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_features::EnablementCheck	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::table_features::FeatureType	no	buoyant-kernel
core::clone::Clone	buoyant_kernel::table_features::Operation	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_features::TableFeature	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_features::TableFeatureIter	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_features::column_mapping::ColumnMappingMode	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_properties::CheckpointPolicy	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_properties::DataSkippingNumIndexedCols	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_properties::IsolationLevel	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_properties::ParquetCompressionCodec	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::table_properties::TableProperties	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::transaction::data_layout::DataLayout	yes	buoyant_kernel
core::clone::Clone	buoyant_kernel::transaction::schema_evolution::SchemaOperation	no	buoyant-kernel
core::clone::Clone	buoyant_kernel_engine::ReadIoConfig	no	buoyant-kernel-engine
core::clone::Clone	buoyant_kernel_engine::stats::Agg	no	buoyant-kernel-engine
core::clone::Clone	deltalake_aws::S3LogStoreFactory	yes	deltalake-aws
core::clone::Clone	deltalake_aws::credentials::AWSForObjectStore	no	deltalake-aws
core::clone::Clone	deltalake_aws::credentials::OptionsCredentialsProvider	no	deltalake-aws
core::clone::Clone	deltalake_aws::logstore::default_logstore::S3LogStore	yes	deltalake-aws
core::clone::Clone	deltalake_aws::storage::S3ObjectStoreFactory	yes	deltalake-aws
core::clone::Clone	deltalake_aws::storage::S3StorageOptions	yes	deltalake-aws
core::clone::Clone	deltalake_aws::storage::S3StorageOptionsBuilder	yes	deltalake-aws
core::clone::Clone	deltalake_azure::AzureFactory	yes	deltalake-azure
core::clone::Clone	deltalake_catalog_unity::UnityCatalogBuilderBuilder	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::UnityCatalogFactory	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::client::ClientOptions	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::client::ClientOptionsBuilder	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::client::backoff::BackoffConfig	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::client::retry::RetryConfig	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::client::token::TemporaryToken	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::credential::AzureCliTokenResponse	no	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::credential::ClientSecretOAuthProvider	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::credential::MsiTokenResponse	no	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::credential::WorkspaceOAuthProvider	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::AwsTempCredentials	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::AzureUserDelegationSas	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::ColumnInfo	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::ColumnTypeName	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::DataSourceFormat	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::ErrorDetails	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::ErrorResponse	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::GcpOauthToken	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::GetTableResponse	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::R2TempCredentials	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::Table	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::TableType	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::TemporaryTableCredentials	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_catalog_unity::models::TemporaryTableCredentialsRequest	yes	deltalake-catalog-unity
core::clone::Clone	deltalake_core::datafile::ReadOptions	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::datafusion_ext::ScanOptions	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::properties::ReaderProperties	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::reader::KernelDataFileReader	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::reader::KernelDataReader	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::reader::ParquetFileReader	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::reader::ParquetTableReader	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::writer::DrainMetrics	no	deltalake-core
core::clone::Clone	deltalake_core::datafile::writer::PartitionWriterConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::datafile::writer::WriterConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::column_mapping::ColumnMappingState	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::data_validation::DataValidationExec	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::data_validation::DataValidationExtensionPlanner	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::engine::DataFusionEngine	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::engine::file_formats::DataFusionFileFormatHandler	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::engine::storage::DataFusionStorageHandler	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::find_files::FindFilesPredicateAnalysis	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::session::ResolvedSessionStateKind	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::session::SessionFallbackPolicy	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::session::SessionResolveContext	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::DeltaScanConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::DeltaScanConfigBuilder	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::DeletionVectorSelection	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::DeltaScan	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::FileSelection	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::MissingSelectedFilePolicy	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::ResolvedFileSelection	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::SnapshotWrapper	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::scan::PhysicalFileIdentity	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::scan::exec::DeltaScanExec	yes	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::scan::exec::DvExecutionState	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::scan::exec_meta::DeltaScanMetaExec	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::scan::plan::KernelScanPlan	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::table_provider::next::scan::plan::ProjectedScanContract	no	deltalake-core
core::clone::Clone	deltalake_core::delta_datafusion::utils::Expression	yes	deltalake-core
core::clone::Clone	deltalake_core::errors::ColumnMappingOperation	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::Action	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::Add	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::AddCDCFile	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::CheckpointMetadata	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::CommitInfo	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::DeletionVectorDescriptor	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::DomainMetadata	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::IsolationLevel	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::ProtocolInner	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::Remove	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::Sidecar	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::StorageType	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::TableFeatures	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::models::actions::Transaction	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::schema::partitions::DeltaTablePartition	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::schema::partitions::FilterOp	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::schema::partitions::FilterValue	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::schema::schema::Invariant	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::ActiveAddOptions	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::AddStatsPolicy	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::EagerSnapshot	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::FileMaterializationOptions	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::FileStatsMode	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::MaterializedFiles	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::MaterializedFilesPolicy	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::MaterializedFilesScope	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::MaterializedFilesSeed	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::Snapshot	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::SnapshotIdentity	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::SnapshotMaterializationMode	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::iterators::LogicalFileView	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::iterators::tombstones::TombstoneView	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::log_data::LogDataHandler	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::stats_projection::FileStatsMaterialization	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::stats_projection::RawStatsPolicy	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::stats_projection::StatsProjection	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::snapshot::stats_projection::StatsSourcePolicy	no	deltalake-core
core::clone::Clone	deltalake_core::kernel::transaction::CommitMetrics	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::transaction::CommitProperties	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::transaction::Metrics	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::transaction::PostCommitHookProperties	yes	deltalake-core
core::clone::Clone	deltalake_core::kernel::transaction::PostCommitMetrics	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::CommitOrBytes	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::LogStoreConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::config::StorageConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::default_logstore::DefaultLogStore	no	deltalake-core
core::clone::Clone	deltalake_core::logstore::factories::DefaultLogStoreFactory	no	deltalake-core
core::clone::Clone	deltalake_core::logstore::factories::DefaultObjectStoreFactory	no	deltalake-core
core::clone::Clone	deltalake_core::logstore::parquet_reader::ParquetObjectReader	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::storage::CertificateConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::storage::DefaultObjectStoreRegistry	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::storage::LimitConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::storage::runtime::DeltaIOStorageBackend	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::storage::runtime::IORuntime	yes	deltalake-core
core::clone::Clone	deltalake_core::logstore::storage::runtime::RuntimeConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::create::CreateBuilder	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::delete::DeleteBuilder	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::delete::DeleteMetricExtensionPlanner	no	deltalake-core
core::clone::Clone	deltalake_core::operations::generate::GenerateBuilder	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::load::LoadBuilder	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::load_cdf::CdfLoadBuilder	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::merge::MatchParticipationClass	no	deltalake-core
core::clone::Clone	deltalake_core::operations::merge::MergeMetricExtensionPlanner	no	deltalake-core
core::clone::Clone	deltalake_core::operations::merge::OperationType	no	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::MergeBin	no	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::MetricDetails	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::Metrics	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::OptimizeInput	no	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::OrderedFileCandidate	no	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::PlannerStats	no	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::PlannerStrategy	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::optimize::SelectedFileScanFactory	no	deltalake-core
core::clone::Clone	deltalake_core::operations::update::UpdateMetricExtensionPlanner	no	deltalake-core
core::clone::Clone	deltalake_core::operations::update_table_metadata::TableMetadataUpdate	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::vacuum::VacuumMode	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::write::SchemaMode	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::write::configs::WriterStatsConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::operations::write::metrics::WriteMetricExtensionPlanner	no	deltalake-core
core::clone::Clone	deltalake_core::operations::write::plan::MatchedExistingFile	no	deltalake-core
core::clone::Clone	deltalake_core::operations::write::plan::MatchedExistingFiles	no	deltalake-core
core::clone::Clone	deltalake_core::operations::write::plan::RewriteDiagnostics	no	deltalake-core
core::clone::Clone	deltalake_core::operations::write::plan::RewriteKind	no	deltalake-core
core::clone::Clone	deltalake_core::protocol::DeltaOperation	yes	deltalake-core
core::clone::Clone	deltalake_core::protocol::MergePredicate	yes	deltalake-core
core::clone::Clone	deltalake_core::protocol::OutputMode	yes	deltalake-core
core::clone::Clone	deltalake_core::protocol::SaveMode	yes	deltalake-core
core::clone::Clone	deltalake_core::table::DeltaTable	yes	deltalake-core
core::clone::Clone	deltalake_core::table::blind::BlindDeltaTable	yes	deltalake-core
core::clone::Clone	deltalake_core::table::builder::DeltaTableConfig	yes	deltalake-core
core::clone::Clone	deltalake_core::table::builder::DeltaVersion	yes	deltalake-core
core::clone::Clone	deltalake_core::table::columns::Constraint	yes	deltalake-core
core::clone::Clone	deltalake_core::table::columns::GeneratedColumn	yes	deltalake-core
